name,cluster,label
Sequence-43878,C7076,0
Sequence-19729,C6288,0
Sequence-133463,C17,0
Sequence-120023,C217,0
Sequence-139291,C6875,0
Sequence-3351,C4179,1
Sequence-129277,C5949,0
Sequence-43346,C4065,0
Sequence-37795,C4065,0
Sequence-110052,C6955,0
Sequence-91693,C1193,0
Sequence-32108,C5937,0
Sequence-48370,C3679,0
Sequence-27944,C3914,0
Sequence-94752,C5984,0
Sequence-5772,C2003,0
Sequence-101379,C4286,0
Sequence-94570,C3259,0
Sequence-97999,C6765,0
Sequence-67675,C317,0
Sequence-141660,C1589,0
Sequence-22528,C324,0
Sequence-82476,C7527,0
Sequence-29258,C4052,1
Sequence-3387,C2318,0
Sequence-133586,C6636,0
Sequence-73624,C2372,0
Sequence-113086,C6277,0
Sequence-123699,C6461,0
Sequence-45674,C1309,0
Sequence-132520,C3716,0
Sequence-142299,C7882,0
Sequence-14711,C3828,0
Sequence-49625,C4536,0
Sequence-140145,C2723,0
Sequence-133501,C474,0
Sequence-67408,C1779,0
Sequence-92256,C4205,0
Sequence-98071,C48,1
Sequence-89625,C7899,0
Sequence-19467,C5663,0
Sequence-118459,C481,0
Sequence-89788,C2335,0
Sequence-115001,C2199,0
Sequence-104299,C1796,0
Sequence-136796,C3452,0
Sequence-35768,C1070,0
Sequence-59861,C4691,0
Sequence-96552,C6383,0
Sequence-112628,C4067,0
Sequence-35197,C2595,0
Sequence-47795,C7013,0
Sequence-134210,C3432,0
Sequence-90863,C6074,0
Sequence-33034,C7205,1
Sequence-17725,C2400,0
Sequence-117718,C7362,0
Sequence-8417,C4286,0
Sequence-117781,C4283,0
Sequence-86776,C6043,0
Sequence-112974,C6399,1
Sequence-14731,C962,0
Sequence-17974,C299,0
Sequence-82217,C3429,0
Sequence-83965,C2464,0
Sequence-7243,C5281,0
Sequence-65852,C3633,0
Sequence-37600,C4857,0
Sequence-128326,C7205,0
Sequence-80659,C6919,0
Sequence-83436,C4451,0
Sequence-58692,C5474,0
Sequence-133941,C30,0
Sequence-109671,C7218,0
Sequence-2951,C4860,0
Sequence-2223,C529,0
Sequence-126207,C3917,0
Sequence-58965,C2237,0
Sequence-118938,C4050,0
Sequence-58146,C2833,0
Sequence-37485,C454,0
Sequence-62898,C1418,0
Sequence-109725,C1646,0
Sequence-84357,C4105,0
Sequence-129033,C2693,0
Sequence-123664,C6740,0
Sequence-107907,C7768,0
Sequence-121982,C7589,0
Sequence-98084,C7227,0
Sequence-113102,C4052,1
Sequence-17751,C5016,0
Sequence-4307,C2134,0
Sequence-53242,C3758,0
Sequence-59567,C1555,0
Sequence-130884,C1531,0
Sequence-123891,C1545,0
Sequence-32012,C3475,0
Sequence-85088,C677,0
Sequence-30268,C8,0
Sequence-126279,C1364,0
Sequence-72282,C4228,0
Sequence-117399,C5979,0
Sequence-101564,C6374,0
Sequence-82135,C607,0
Sequence-125953,C5506,0
Sequence-43293,C4581,0
Sequence-133214,C182,0
Sequence-47568,C2019,0
Sequence-53805,C4052,0
Sequence-81702,C7846,0
Sequence-36763,C6508,0
Sequence-140810,C3402,0
Sequence-3000,C7590,0
Sequence-102092,C2787,0
Sequence-14368,C4018,0
Sequence-38496,C4999,0
Sequence-101709,C295,0
Sequence-46301,C6889,0
Sequence-92202,C4286,0
Sequence-83616,C5880,0
Sequence-105802,C7342,0
Sequence-115125,C4409,0
Sequence-74296,C3908,0
Sequence-49010,C5103,0
Sequence-37513,C2943,0
Sequence-7705,C7705,0
Sequence-81801,C5926,0
Sequence-29165,C3819,0
Sequence-100349,C2184,0
Sequence-81363,C2423,0
Sequence-140507,C2823,0
Sequence-102563,C2919,0
Sequence-131123,C5864,0
Sequence-116651,C1795,0
Sequence-28411,C3303,0
Sequence-131327,C4192,0
Sequence-45876,C4580,0
Sequence-37060,C3266,0
Sequence-131903,C7506,0
Sequence-37926,C4581,0
Sequence-109281,C6178,0
Sequence-135963,C3714,0
Sequence-109454,C6302,0
Sequence-84662,C6930,0
Sequence-119167,C2664,0
Sequence-123451,C6484,0
Sequence-91347,C1414,1
Sequence-58518,C7525,0
Sequence-117884,C551,0
Sequence-23256,C30,0
Sequence-136200,C48,1
Sequence-103975,C5108,0
Sequence-23729,C5000,0
Sequence-137022,C4107,0
Sequence-97255,C7018,0
Sequence-22795,C2033,0
Sequence-52506,C6827,0
Sequence-3293,C6399,0
Sequence-16997,C2126,0
Sequence-44560,C792,0
Sequence-113001,C7709,0
Sequence-74782,C425,0
Sequence-25997,C876,0
Sequence-31541,C4052,0
Sequence-59771,C4671,0
Sequence-54913,C5609,0
Sequence-13625,C5319,0
Sequence-32860,C30,0
Sequence-8725,C5569,0
Sequence-31360,C2202,0
Sequence-103922,C2833,0
Sequence-53065,C2484,0
Sequence-4804,C595,0
Sequence-44057,C48,0
Sequence-112535,C5087,0
Sequence-39528,C5667,0
Sequence-110302,C2782,0
Sequence-70214,C3838,0
Sequence-55157,C8,1
Sequence-123231,C1985,0
Sequence-86971,C4588,0
Sequence-73423,C4978,0
Sequence-121994,C4535,0
Sequence-25521,C5674,0
Sequence-89070,C2775,0
Sequence-75926,C2356,0
Sequence-12311,C4219,0
Sequence-69631,C2049,0
Sequence-104277,C4187,0
Sequence-23300,C3306,0
Sequence-67055,C5511,0
Sequence-115181,C763,0
Sequence-35433,C5021,0
Sequence-27761,C4743,0
Sequence-70700,C1630,0
Sequence-42243,C5852,0
Sequence-135744,C2173,0
Sequence-49999,C6617,0
Sequence-133339,C6529,0
Sequence-46721,C3989,0
Sequence-125764,C7773,0
Sequence-119331,C4561,0
Sequence-107075,C554,0
Sequence-96341,C466,0
Sequence-71294,C647,0
Sequence-9115,C4477,0
Sequence-12567,C404,0
Sequence-117186,C4491,0
Sequence-107347,C530,0
Sequence-26050,C4052,1
Sequence-27415,C6571,0
Sequence-68399,C2643,0
Sequence-14334,C6579,0
Sequence-15400,C2254,0
Sequence-23339,C30,0
Sequence-43453,C6355,0
Sequence-33005,C5717,0
Sequence-104838,C730,0
Sequence-48521,C2422,0
Sequence-127127,C4608,0
Sequence-36262,C5865,0
Sequence-54365,C3769,0
Sequence-108595,C7760,0
Sequence-57239,C5861,0
Sequence-88363,C3347,0
Sequence-25913,C4638,0
Sequence-100046,C2516,0
Sequence-28110,C5393,0
Sequence-141273,C5674,0
Sequence-35610,C4836,0
Sequence-113396,C4289,0
Sequence-2789,C1063,0
Sequence-60473,C3972,0
Sequence-120821,C4286,1
Sequence-136650,C3877,0
Sequence-332,C397,0
Sequence-82978,C1626,0
Sequence-87658,C48,0
Sequence-82515,C1000,1
Sequence-6870,C5187,0
Sequence-95527,C6399,1
Sequence-57568,C6885,0
Sequence-109168,C7769,0
Sequence-607,C1967,0
Sequence-113991,C5695,0
Sequence-22533,C1369,0
Sequence-141742,C142,0
Sequence-94002,C2870,0
Sequence-60178,C5982,0
Sequence-89519,C4387,0
Sequence-107651,C1432,0
Sequence-115627,C1643,0
Sequence-65810,C2374,0
Sequence-142251,C6670,0
Sequence-80558,C6051,0
Sequence-135230,C343,0
Sequence-118888,C759,0
Sequence-73789,C137,0
Sequence-78843,C3295,0
Sequence-29472,C3061,0
Sequence-41467,C6399,1
Sequence-64767,C1394,0
Sequence-130200,C2243,0
Sequence-41916,C4213,0
Sequence-51322,C5886,0
Sequence-71428,C1314,0
Sequence-19951,C7153,0
Sequence-62598,C1752,0
Sequence-134753,C6691,0
Sequence-94509,C4965,0
Sequence-42988,C4272,0
Sequence-111402,C7545,0
Sequence-9142,C4478,0
Sequence-95634,C7188,0
Sequence-55143,C636,0
Sequence-9985,C2836,0
Sequence-8159,C1236,0
Sequence-82412,C7534,0
Sequence-124699,C7274,0
Sequence-16780,C6931,0
Sequence-10225,C1133,0
Sequence-100474,C99,0
Sequence-16037,C4029,0
Sequence-125458,C7292,0
Sequence-6319,C3144,0
Sequence-36516,C8,1
Sequence-118301,C4455,0
Sequence-87214,C3410,0
Sequence-61311,C97,0
Sequence-60413,C2231,0
Sequence-87051,C5071,0
Sequence-37635,C6336,0
Sequence-130999,C3143,0
Sequence-54619,C3812,0
Sequence-98504,C5547,0
Sequence-45380,C3137,0
Sequence-89283,C548,0
Sequence-57458,C161,0
Sequence-99099,C1903,0
Sequence-125883,C3545,0
Sequence-56651,C1499,0
Sequence-52304,C7227,0
Sequence-37245,C3832,0
Sequence-49735,C1475,1
Sequence-128506,C7019,0
Sequence-19274,C2416,0
Sequence-19126,C5807,0
Sequence-55002,C5577,0
Sequence-2828,C454,0
Sequence-111025,C3454,0
Sequence-109502,C678,0
Sequence-90710,C3976,0
Sequence-108699,C4286,1
Sequence-3095,C6399,1
Sequence-11039,C4668,0
Sequence-11799,C2833,0
Sequence-8007,C4615,0
Sequence-140440,C1868,0
Sequence-108776,C7804,0
Sequence-35069,C6275,0
Sequence-32470,C30,0
Sequence-100346,C6917,0
Sequence-97469,C2243,0
Sequence-31789,C1907,1
Sequence-138659,C5805,1
Sequence-128232,C1718,0
Sequence-122574,C256,0
Sequence-28712,C4175,0
Sequence-121821,C2254,1
Sequence-56770,C1750,0
Sequence-30388,C5749,0
Sequence-36970,C7589,0
Sequence-72649,C3105,0
Sequence-107356,C2922,0
Sequence-56009,C533,0
Sequence-126289,C3842,0
Sequence-122832,C1689,0
Sequence-42918,C4820,0
Sequence-127806,C3563,0
Sequence-34270,C1035,0
Sequence-126151,C3011,0
Sequence-46136,C4468,0
Sequence-116606,C7770,0
Sequence-97503,C4950,0
Sequence-2741,C2072,0
Sequence-61962,C1254,0
Sequence-64073,C3576,0
Sequence-83320,C1643,0
Sequence-133094,C7834,0
Sequence-99447,C726,0
Sequence-38859,C539,0
Sequence-38864,C48,0
Sequence-91636,C6265,0
Sequence-13390,C1828,1
Sequence-62788,C5523,0
Sequence-83260,C2225,0
Sequence-126337,C5280,0
Sequence-72749,C7009,0
Sequence-24482,C50,0
Sequence-68309,C2782,0
Sequence-10711,C6528,0
Sequence-82384,C3337,0
Sequence-25008,C636,0
Sequence-128657,C2258,0
Sequence-137103,C3741,0
Sequence-106083,C7439,0
Sequence-36522,C2980,0
Sequence-124304,C6818,0
Sequence-37412,C4091,0
Sequence-139784,C3049,0
Sequence-33605,C4373,0
Sequence-53390,C4052,0
Sequence-68392,C5666,0
Sequence-133678,C6164,0
Sequence-39993,C2870,0
Sequence-10459,C5284,0
Sequence-79011,C3082,0
Sequence-103419,C6579,0
Sequence-74064,C2856,0
Sequence-120332,C242,0
Sequence-6178,C6188,0
Sequence-32930,C4033,0
Sequence-39069,C3519,0
Sequence-113376,C3934,0
Sequence-80848,C4953,0
Sequence-100574,C2516,0
Sequence-134492,C48,0
Sequence-7737,C6166,0
Sequence-100751,C6,0
Sequence-109347,C6519,0
Sequence-13578,C7709,0
Sequence-130755,C3555,0
Sequence-86236,C4962,0
Sequence-88961,C4286,0
Sequence-84476,C9,0
Sequence-62266,C4323,0
Sequence-63893,C1365,0
Sequence-53520,C7061,0
Sequence-42637,C6089,0
Sequence-2945,C5911,0
Sequence-121754,C2206,0
Sequence-25833,C288,0
Sequence-127894,C4720,0
Sequence-81495,C7638,0
Sequence-79149,C207,0
Sequence-124123,C5225,0
Sequence-94266,C6689,0
Sequence-107813,C2302,0
Sequence-93707,C7299,0
Sequence-14007,C8,0
Sequence-28047,C2557,0
Sequence-17210,C6273,1
Sequence-21088,C5212,0
Sequence-63018,C5312,0
Sequence-96583,C6507,0
Sequence-13297,C6230,0
Sequence-58460,C1892,0
Sequence-135268,C3453,0
Sequence-16307,C4028,0
Sequence-34209,C6258,0
Sequence-18452,C4289,0
Sequence-138578,C940,0
Sequence-38591,C4286,0
Sequence-95913,C767,0
Sequence-40894,C7358,0
Sequence-139834,C6891,0
Sequence-57544,C6116,0
Sequence-39638,C6772,0
Sequence-30036,C1344,0
Sequence-9959,C3149,0
Sequence-34512,C6908,0
Sequence-89031,C1907,0
Sequence-91950,C127,0
Sequence-82898,C6753,0
Sequence-64497,C4486,0
Sequence-45210,C3397,0
Sequence-60725,C6110,0
Sequence-115382,C2137,0
Sequence-98438,C3764,0
Sequence-16841,C30,0
Sequence-75901,C2890,0
Sequence-35672,C4857,0
Sequence-121730,C6484,0
Sequence-11700,C989,0
Sequence-54552,C7638,0
Sequence-39234,C4436,0
Sequence-85332,C7741,0
Sequence-87137,C5674,0
Sequence-137796,C83,0
Sequence-60863,C6811,0
Sequence-4242,C3769,0
Sequence-61263,C1766,0
Sequence-72787,C1363,0
Sequence-119258,C859,0
Sequence-3915,C522,0
Sequence-139331,C4645,0
Sequence-36983,C6545,0
Sequence-85656,C7206,0
Sequence-30735,C4286,0
Sequence-69414,C2339,0
Sequence-69519,C7066,0
Sequence-96461,C7751,0
Sequence-137545,C413,0
Sequence-122199,C4157,0
Sequence-47760,C4542,0
Sequence-61859,C820,0
Sequence-66797,C953,0
Sequence-75760,C2237,0
Sequence-131166,C3920,0
Sequence-108564,C1920,0
Sequence-83228,C3812,1
Sequence-86356,C2254,1
Sequence-12160,C3112,0
Sequence-107450,C4052,1
Sequence-1901,C2376,0
Sequence-117893,C5150,0
Sequence-58216,C6119,0
Sequence-118423,C7252,0
Sequence-40311,C1888,0
Sequence-127778,C2442,0
Sequence-113795,C7058,0
Sequence-29485,C5234,0
Sequence-123314,C48,1
Sequence-138737,C2727,0
Sequence-52444,C5799,0
Sequence-28468,C6739,0
Sequence-25658,C5984,0
Sequence-70570,C4302,0
Sequence-102889,C2133,0
Sequence-6343,C5923,0
Sequence-126015,C6683,0
Sequence-42952,C6425,0
Sequence-37757,C2846,0
Sequence-65430,C1261,0
Sequence-115249,C3369,0
Sequence-95693,C3910,0
Sequence-26589,C7800,0
Sequence-21015,C8,0
Sequence-128637,C7091,0
Sequence-47646,C743,0
Sequence-115668,C6184,0
Sequence-92768,C6469,0
Sequence-23597,C3906,0
Sequence-26264,C572,0
Sequence-127696,C1467,0
Sequence-132717,C2098,0
Sequence-48058,C5953,0
Sequence-51971,C224,0
Sequence-22900,C6279,0
Sequence-73489,C2249,0
Sequence-22195,C6273,0
Sequence-40398,C305,0
Sequence-6306,C3020,0
Sequence-135292,C2019,0
Sequence-114705,C2862,0
Sequence-74068,C183,0
Sequence-117476,C6290,0
Sequence-26389,C4670,0
Sequence-11972,C6233,0
Sequence-45713,C876,0
Sequence-44119,C1788,0
Sequence-99743,C6643,0
Sequence-7727,C1979,0
Sequence-74086,C2476,0
Sequence-63700,C3466,0
Sequence-72090,C220,0
Sequence-28294,C1916,0
Sequence-74360,C144,0
Sequence-136286,C2580,0
Sequence-5733,C1330,0
Sequence-110189,C927,0
Sequence-121274,C4224,0
Sequence-48392,C5675,0
Sequence-21244,C145,0
Sequence-76808,C1830,0
Sequence-4292,C6419,0
Sequence-114156,C4919,0
Sequence-3369,C2416,0
Sequence-84100,C6538,0
Sequence-64770,C3186,0
Sequence-133260,C5469,0
Sequence-72635,C2753,0
Sequence-75247,C7280,0
Sequence-96309,C6893,0
Sequence-65429,C2210,0
Sequence-49806,C6576,0
Sequence-99453,C5012,0
Sequence-4611,C1273,0
Sequence-135651,C6750,0
Sequence-9481,C4984,0
Sequence-53267,C6833,0
Sequence-47233,C1131,0
Sequence-133408,C1260,0
Sequence-111550,C6496,0
Sequence-79927,C4052,1
Sequence-108475,C5799,0
Sequence-135517,C7912,0
Sequence-30941,C618,0
Sequence-120706,C618,0
Sequence-123135,C1143,0
Sequence-24907,C173,0
Sequence-63146,C2252,0
Sequence-28448,C4477,0
Sequence-134252,C4052,0
Sequence-141227,C7946,0
Sequence-123821,C735,0
Sequence-31763,C4788,0
Sequence-63194,C3702,0
Sequence-105531,C2013,0
Sequence-113689,C6938,0
Sequence-118891,C4458,0
Sequence-38552,C2939,0
Sequence-90404,C1062,0
Sequence-64856,C6106,0
Sequence-91951,C7755,0
Sequence-61397,C845,0
Sequence-106075,C2680,0
Sequence-106428,C7866,0
Sequence-46067,C4272,0
Sequence-88632,C1014,0
Sequence-105366,C1330,0
Sequence-4833,C213,1
Sequence-94853,C5577,0
Sequence-45739,C2581,0
Sequence-123127,C5899,0
Sequence-125069,C6339,0
Sequence-125847,C5128,0
Sequence-105984,C2286,0
Sequence-71572,C7089,0
Sequence-15437,C2355,0
Sequence-42011,C1243,0
Sequence-61857,C3246,0
Sequence-138436,C1828,0
Sequence-50358,C1070,0
Sequence-72956,C1890,0
Sequence-17320,C5410,0
Sequence-7005,C4581,1
Sequence-85742,C1352,0
Sequence-115308,C5471,0
Sequence-7905,C7166,0
Sequence-19816,C6290,0
Sequence-121963,C5268,0
Sequence-6866,C7947,0
Sequence-96351,C1787,0
Sequence-105481,C2723,0
Sequence-141257,C192,0
Sequence-30483,C3442,0
Sequence-63850,C5141,0
Sequence-127964,C753,0
Sequence-133814,C6248,0
Sequence-624,C627,0
Sequence-74623,C1587,0
Sequence-55213,C3809,0
Sequence-1792,C503,0
Sequence-93491,C48,0
Sequence-74331,C7200,0
Sequence-94160,C1341,0
Sequence-82308,C745,0
Sequence-91946,C4111,0
Sequence-102453,C1841,0
Sequence-131604,C2112,0
Sequence-86545,C7443,0
Sequence-138782,C2133,0
Sequence-132252,C1227,0
Sequence-49684,C4441,0
Sequence-64598,C3673,0
Sequence-138907,C3301,0
Sequence-41106,C922,0
Sequence-11128,C477,0
Sequence-57729,C1414,0
Sequence-130977,C1868,0
Sequence-34568,C5238,0
Sequence-47105,C2109,0
Sequence-87702,C1620,0
Sequence-41210,C331,0
Sequence-89729,C7734,0
Sequence-126169,C3875,0
Sequence-75065,C3491,0
Sequence-95654,C3643,0
Sequence-81538,C6385,0
Sequence-120427,C5338,0
Sequence-42864,C1907,0
Sequence-22959,C3094,0
Sequence-32061,C5564,0
Sequence-78267,C6621,0
Sequence-87212,C3026,0
Sequence-74821,C7387,0
Sequence-110239,C1862,0
Sequence-106218,C6053,0
Sequence-70017,C1068,0
Sequence-105527,C5506,0
Sequence-48349,C2833,0
Sequence-140205,C6670,0
Sequence-120410,C2427,0
Sequence-89713,C7725,0
Sequence-48358,C933,0
Sequence-35157,C5087,0
Sequence-62309,C5770,0
Sequence-13906,C2601,0
Sequence-23562,C5689,0
Sequence-114179,C1108,0
Sequence-57710,C469,0
Sequence-72797,C4678,0
Sequence-96478,C5900,0
Sequence-56439,C2994,0
Sequence-120315,C4037,0
Sequence-17252,C6636,1
Sequence-127057,C7368,1
Sequence-66010,C1943,0
Sequence-4484,C5205,0
Sequence-37502,C4439,0
Sequence-14429,C8,0
Sequence-15983,C4817,0
Sequence-79412,C6924,0
Sequence-79117,C5787,0
Sequence-122134,C4581,0
Sequence-79146,C4782,0
Sequence-19399,C1251,0
Sequence-20450,C449,0
Sequence-55279,C2566,0
Sequence-126961,C2589,0
Sequence-23881,C3651,0
Sequence-78846,C2832,0
Sequence-114749,C7522,0
Sequence-97084,C6986,0
Sequence-13186,C3530,0
Sequence-81816,C7785,0
Sequence-10622,C5675,0
Sequence-70960,C7186,0
Sequence-89685,C1411,0
Sequence-133905,C2615,0
Sequence-118965,C1590,0
Sequence-140091,C7003,0
Sequence-138449,C6758,0
Sequence-122758,C7352,0
Sequence-72120,C3756,0
Sequence-82784,C6727,0
Sequence-64370,C4839,0
Sequence-50139,C3634,0
Sequence-10941,C1353,0
Sequence-111214,C5586,0
Sequence-76861,C7127,0
Sequence-134406,C7449,0
Sequence-29317,C7494,0
Sequence-52858,C4840,0
Sequence-47196,C3926,0
Sequence-17036,C3657,0
Sequence-17741,C5537,0
Sequence-37793,C2621,0
Sequence-88219,C3692,0
Sequence-129206,C7648,0
Sequence-81626,C6342,0
Sequence-47730,C5948,0
Sequence-56095,C5500,0
Sequence-122039,C2126,0
Sequence-134342,C7368,0
Sequence-83557,C7676,0
Sequence-52728,C6995,0
Sequence-95513,C69,0
Sequence-123494,C4581,0
Sequence-64543,C6984,0
Sequence-89614,C1844,0
Sequence-54402,C5791,0
Sequence-37534,C8,0
Sequence-123316,C48,1
Sequence-83215,C4406,0
Sequence-50400,C6040,0
Sequence-104434,C7690,0
Sequence-83843,C7,0
Sequence-15553,C276,0
Sequence-39081,C1562,0
Sequence-37017,C3898,0
Sequence-67405,C6116,0
Sequence-23797,C3656,0
Sequence-80614,C7302,0
Sequence-16363,C30,1
Sequence-92629,C5826,1
Sequence-1699,C3798,0
Sequence-66382,C4897,0
Sequence-117602,C4214,0
Sequence-101837,C213,1
Sequence-115073,C2081,0
Sequence-102358,C7861,0
Sequence-52056,C215,0
Sequence-22978,C3324,0
Sequence-69653,C3900,0
Sequence-21786,C5082,0
Sequence-12368,C5623,0
Sequence-53751,C3593,0
Sequence-9349,C5602,0
Sequence-40531,C7591,0
Sequence-64632,C4813,0
Sequence-126997,C5605,0
Sequence-47698,C3613,0
Sequence-18385,C4737,0
Sequence-33916,C5263,0
Sequence-80090,C5141,0
Sequence-81120,C4692,0
Sequence-101416,C78,0
Sequence-24029,C1414,0
Sequence-74817,C4271,0
Sequence-99536,C1409,0
Sequence-64443,C2543,0
Sequence-114893,C2243,0
Sequence-4442,C5239,0
Sequence-38585,C4522,0
Sequence-34179,C1385,0
Sequence-16193,C5990,0
Sequence-65973,C6290,1
Sequence-25027,C1435,0
Sequence-3367,C4876,0
Sequence-14658,C5052,0
Sequence-90722,C127,0
Sequence-124711,C5433,0
Sequence-25141,C4764,0
Sequence-62178,C6038,0
Sequence-14323,C2351,0
Sequence-19365,C7344,0
Sequence-69981,C182,0
Sequence-12856,C5915,0
Sequence-114678,C1850,0
Sequence-34901,C4581,0
Sequence-4648,C2133,0
Sequence-140121,C811,0
Sequence-113597,C3589,0
Sequence-36684,C5181,0
Sequence-88810,C5466,0
Sequence-29262,C646,0
Sequence-97713,C6149,0
Sequence-140268,C6578,0
Sequence-90935,C2244,0
Sequence-80364,C7443,0
Sequence-37313,C1639,0
Sequence-39556,C1868,0
Sequence-44901,C4166,0
Sequence-66049,C7151,0
Sequence-41640,C3541,0
Sequence-52100,C7500,0
Sequence-20783,C3315,0
Sequence-108901,C505,0
Sequence-82486,C2126,0
Sequence-112727,C6759,0
Sequence-40387,C2551,1
Sequence-80969,C2800,0
Sequence-138175,C847,0
Sequence-71418,C3242,0
Sequence-42406,C4705,0
Sequence-95191,C3025,0
Sequence-123083,C932,0
Sequence-135266,C6706,0
Sequence-30872,C2483,0
Sequence-95139,C1414,0
Sequence-15965,C2265,0
Sequence-61996,C4273,0
Sequence-86601,C722,0
Sequence-49715,C5555,0
Sequence-116228,C402,0
Sequence-112295,C5652,0
Sequence-10177,C4152,0
Sequence-15903,C341,0
Sequence-54867,C3540,0
Sequence-61270,C7410,0
Sequence-139541,C2551,0
Sequence-75081,C3256,0
Sequence-68179,C213,1
Sequence-39037,C7469,0
Sequence-93891,C6689,0
Sequence-50726,C3752,0
Sequence-82163,C6937,0
Sequence-34818,C6116,0
Sequence-35845,C4917,0
Sequence-72464,C4233,0
Sequence-15593,C5765,0
Sequence-136713,C2192,0
Sequence-140114,C1337,0
Sequence-59122,C5535,0
Sequence-105152,C48,0
Sequence-110915,C3407,0
Sequence-87286,C714,0
Sequence-35646,C1000,0
Sequence-12581,C3811,0
Sequence-127207,C6277,0
Sequence-82184,C4289,1
Sequence-93315,C6273,1
Sequence-120148,C6446,0
Sequence-66668,C2469,0
Sequence-75890,C1677,0
Sequence-80341,C1464,0
Sequence-85280,C6373,0
Sequence-7624,C4267,0
Sequence-87954,C3737,1
Sequence-31872,C8,0
Sequence-102472,C228,0
Sequence-142169,C7079,0
Sequence-53888,C5332,0
Sequence-77774,C1550,0
Sequence-15180,C1442,0
Sequence-129058,C2367,0
Sequence-97075,C735,0
Sequence-76108,C48,0
Sequence-43629,C5257,0
Sequence-18673,C3669,0
Sequence-128292,C5779,0
Sequence-72220,C2689,0
Sequence-82216,C7326,0
Sequence-63552,C4289,0
Sequence-8380,C5232,0
Sequence-3219,C3148,0
Sequence-91758,C7287,0
Sequence-58159,C712,0
Sequence-104585,C7368,0
Sequence-46582,C2741,0
Sequence-121186,C7252,0
Sequence-52668,C2230,0
Sequence-28867,C6279,0
Sequence-77994,C2301,0
Sequence-86619,C4328,0
Sequence-118309,C3604,0
Sequence-13073,C3574,0
Sequence-138628,C517,0
Sequence-115560,C167,0
Sequence-16623,C222,0
Sequence-75480,C2881,0
Sequence-44216,C5582,0
Sequence-26012,C2595,0
Sequence-39656,C2562,0
Sequence-62985,C3471,0
Sequence-65486,C4448,0
Sequence-92676,C3316,0
Sequence-115671,C6779,0
Sequence-58257,C3644,0
Sequence-64623,C3524,1
Sequence-120978,C5647,0
Sequence-20326,C876,0
Sequence-98590,C3157,0
Sequence-56904,C6051,0
Sequence-81544,C4085,0
Sequence-34943,C4726,0
Sequence-37260,C5581,0
Sequence-58332,C2700,0
Sequence-79983,C3811,0
Sequence-140540,C3684,0
Sequence-115091,C89,0
Sequence-16124,C1049,0
Sequence-23043,C6071,0
Sequence-92998,C737,0
Sequence-8749,C4124,0
Sequence-76417,C5270,0
Sequence-80601,C3543,0
Sequence-93197,C5826,0
Sequence-48721,C4544,0
Sequence-26722,C5216,0
Sequence-105418,C4217,0
Sequence-81735,C4299,0
Sequence-44761,C1475,0
Sequence-18117,C4151,0
Sequence-76184,C5103,0
Sequence-23915,C3255,0
Sequence-67624,C4377,0
Sequence-67142,C1094,0
Sequence-23261,C6273,0
Sequence-48372,C8,0
Sequence-55629,C30,1
Sequence-108297,C4607,0
Sequence-30541,C48,1
Sequence-23432,C1606,0
Sequence-73991,C145,0
Sequence-32496,C7462,0
Sequence-11267,C2472,0
Sequence-133508,C2492,0
Sequence-72296,C2339,0
Sequence-77025,C7661,0
Sequence-126089,C3052,0
Sequence-22254,C1828,1
Sequence-32994,C2176,0
Sequence-107590,C6035,0
Sequence-79001,C4808,0
Sequence-66773,C4124,0
Sequence-22833,C5814,0
Sequence-117323,C5298,0
Sequence-79131,C2523,0
Sequence-20123,C4869,0
Sequence-70104,C1893,0
Sequence-125399,C4690,0
Sequence-123882,C3827,0
Sequence-133759,C7423,0
Sequence-115884,C5079,0
Sequence-85155,C3482,0
Sequence-122223,C1830,0
Sequence-63631,C6983,0
Sequence-90793,C7739,0
Sequence-76008,C6854,0
Sequence-59862,C7826,0
Sequence-85727,C1255,0
Sequence-62806,C3032,0
Sequence-89333,C4884,0
Sequence-85028,C5483,0
Sequence-51534,C456,0
Sequence-112934,C684,0
Sequence-125267,C4668,0
Sequence-54012,C1828,0
Sequence-44876,C4614,0
Sequence-114272,C5528,0
Sequence-104965,C778,0
Sequence-4464,C3524,0
Sequence-75329,C1498,0
Sequence-85726,C6122,0
Sequence-27129,C2352,0
Sequence-121633,C6913,0
Sequence-65288,C2055,0
Sequence-5682,C3227,0
Sequence-86205,C636,0
Sequence-56192,C1859,0
Sequence-137066,C199,0
Sequence-119574,C4198,0
Sequence-141653,C2106,0
Sequence-94795,C5304,0
Sequence-105798,C7107,0
Sequence-89201,C1838,0
Sequence-47301,C2347,0
Sequence-21129,C1212,0
Sequence-127542,C1315,0
Sequence-101583,C297,0
Sequence-42622,C2883,0
Sequence-116355,C6643,0
Sequence-101807,C6819,0
Sequence-84282,C4274,0
Sequence-123315,C48,1
Sequence-46777,C7368,0
Sequence-107543,C1788,0
Sequence-32751,C3005,0
Sequence-55421,C1275,0
Sequence-137398,C5455,0
Sequence-38986,C3602,0
Sequence-78411,C6013,0
Sequence-31977,C5482,1
Sequence-101610,C2656,0
Sequence-73170,C1641,0
Sequence-1915,C2377,0
Sequence-120492,C1120,0
Sequence-118246,C97,0
Sequence-105477,C1232,0
Sequence-1092,C1934,0
Sequence-114159,C893,0
Sequence-22539,C2986,0
Sequence-4880,C5943,0
Sequence-65735,C4580,0
Sequence-47625,C4819,0
Sequence-110591,C3737,0
Sequence-20190,C4551,0
